port,name,description,wellknown,common
8778,uec,Stonebranch Universal Enterprise Controller,0,0
8786,msgclnt,Message Client,0,0
8787,msgsrvr,Message Server,0,0
8793,acd-pm,Accedian Performance Measurement,0,0
8800,sunwebadmin,Sun Web Server Admin Service,0,1
8804,truecm,truecm,0,0
8805,reserved,Reserved,0,0
8807,reserved,Reserved,0,0
8808,reserved,Reserved,0,0
8809,reserved,Reserved,0,0
8873,dxspider,dxspider linking protocol,0,1
8880,cddbp-alt,CDDBP,0,0
8881,galaxy4d,Galaxy4D Online Game Engine,0,0
8883,secure-mqtt,Secure MQTT,0,0
8888,ddi-tcp-1,NewsEDGE server TCP (TCP 1),0,1
8889,ddi-tcp-2,Desktop Data TCP 1,0,0
8890,ddi-tcp-3,Desktop Data TCP 2,0,0
8891,ddi-tcp-4,Desktop Data TCP 3: NESS application,0,0
8892,ddi-tcp-5,Desktop Data TCP 4: FARM product,0,0
8893,ddi-tcp-6,Desktop Data TCP 5: NewsEDGE/Web application,0,0
8894,ddi-tcp-7,Desktop Data TCP 6: COAL application,0,0
8899,ospf-lite,ospf-lite,0,1
8900,jmb-cds1,JMB-CDS 1,0,0
8901,jmb-cds2,JMB-CDS 2,0,0
8908,dpp,WFA Device Provisioning Protocol,0,0
8910,manyone-http,manyone-http,0,0
8911,manyone-xml,manyone-xml,0,0
8912,wcbackup,Windows Client Backup,0,0
8913,dragonfly,Dragonfly System Service,0,0
8937,twds,Transaction Warehouse Data Service,0,0
8953,ub-dns-control,unbound dns nameserver control,0,0
8954,cumulus-admin,Cumulus Admin Port,0,0
8980,nod-provider,Network of Devices Provider,0,0
8981,reserved,Reserved,0,0
8989,sunwebadmins,Sun Web Server SSL Admin Service,0,0
8990,http-wmap,webmail HTTP service,0,0
8991,https-wmap,webmail HTTPS service,0,0
8997,oracle-ms-ens,Oracle Messaging Server Event Notification Service,0,0
8998,canto-roboflow,Canto RoboFlow Control,0,0
8999,bctp,Brodos Crypto Trade Protocol,0,0
9000,cslistener,CSlistener,0,1
9001,etlservicemgr,ETL Service Manager,0,1
9002,dynamid,DynamID authentication,0,1
9005,golem,Golem Inter-System RPC,0,0
9007,reserved,Reserved,0,0
9008,ogs-server,Open Grid Services Server,0,0
9009,pichat,Pichat Server,0,1
9010,sdr,Secure Data Replicator Protocol,0,1
9011,reserved,Reserved,0,1
9020,tambora,TAMBORA,0,0
9021,panagolin-ident,Pangolin Identification,0,0
9022,paragent,PrivateArk Remote Agent,0,0
9023,swa-1,Secure Web Access - 1,0,0
9024,swa-2,Secure Web Access - 2,0,0
9025,swa-3,Secure Web Access - 3,0,0
9026,swa-4,Secure Web Access - 4,0,0
9050,versiera,Versiera Agent Listener,0,1
9051,fio-cmgmt,Fusion-io Central Manager Service,0,0
9060,CardWeb-IO,CardWeb request-response I/O exchange,0,0
9080,glrpc,Groove GLRPC,0,1
9081,reserved,Reserved,0,1
9083,emc-pp-mgmtsvc,EMC PowerPath Mgmt Service,0,0
9084,aurora,IBM AURORA Performance Visualizer,0,0
9085,ibm-rsyscon,IBM Remote System Console,0,0
9086,net2display,Vesa Net2Display,0,0
9087,classic,Classic Data Server,0,0
9088,sqlexec,IBM Informix SQL Interface,0,0
9089,sqlexec-ssl,IBM Informix SQL Interface - Encrypted,0,0
9090,websm,WebSM,0,1
9091,xmltec-xmlmail,xmltec-xmlmail,0,1
9092,XmlIpcRegSvc,Xml-Ipc Server Reg,0,0
9093,copycat,Copycat database replication service,0,0
9100,pdl-datastream,Printer PDL Data Stream,0,1
9101,bacula-dir,Bacula Director,0,1
9102,bacula-fd,Bacula File Daemon,0,1
9103,bacula-sd,Bacula Storage Daemon,0,1
9104,peerwire,PeerWire,0,0
9105,xadmin,Xadmin Control Service,0,0
9106,astergate,Astergate Control Service,0,0
9107,astergatefax,AstergateFax Control Service,0,0
9111,hexxorecore,"Multiple Purpose",0,1
9119,mxit,MXit Instant Messaging,0,0
9122,grcmp,Global Relay compliant mobile instant messaging protocol,0,0
9123,grcp,Global Relay compliant instant messaging protocol,0,0
9131,dddp,Dynamic Device Discovery,0,0
9160,apani1,apani1,0,0
9161,apani2,apani2,0,0
9162,apani3,apani3,0,0
9163,apani4,apani4,0,0
9164,apani5,apani5,0,0
9191,sun-as-jpda,Sun AppSvr JPDA,0,0
9200,wap-wsp,WAP connectionless session service,0,1
9201,wap-wsp-wtp,WAP session service,0,0
9202,wap-wsp-s,WAP secure connectionless session service,0,0
9203,wap-wsp-wtp-s,WAP secure session service,0,0
9204,wap-vcard,WAP vCard,0,0
9205,wap-vcal,WAP vCal,0,0
9206,wap-vcard-s,WAP vCard Secure,0,0
9207,wap-vcal-s,WAP vCal Secure,0,1
9208,rjcdb-vcards,rjcdb vCard,0,0
9209,almobile-system,ALMobile System Service,0,0
9210,oma-mlp,OMA Mobile Location Protocol,0,0
9211,oma-mlp-s,OMA Mobile Location Protocol Secure,0,0
9212,serverviewdbms,Server View dbms access,0,0
9213,serverstart,ServerStart RemoteControl,0,0
9214,ipdcesgbs,IPDC ESG BootstrapService,0,0
9215,insis,Integrated Setup and Install Service,0,0
9216,acme,Aionex Communication Management Engine,0,0
9217,fsc-port,FSC Communication Port,0,0
9222,teamcoherence,QSC Team Coherence,0,0
9255,mon,Manager On Network,0,0
9277,reserved,Reserved,0,0
9278,pegasus,Pegasus GPS Platform,0,0
9279,pegasus-ctl,Pegaus GPS System Control Interface,0,0
9280,pgps,Predicted GPS,0,0
9281,swtp-port1,SofaWare transport port 1,0,0
9282,swtp-port2,SofaWare transport port 2,0,0
9283,callwaveiam,CallWaveIAM,0,0
9284,visd,VERITAS Information Serve,0,0
9285,n2h2server,N2H2 Filter Service Port,0,0
9286,reserved,Reserved,0,0
9287,cumulus,Cumulus,0,0
9292,armtechdaemon,ArmTech Daemon,0,0
9293,storview,StorView Client,0,0
9294,armcenterhttp,ARMCenter http Service,0,0
9295,armcenterhttps,ARMCenter https Service,0,0
9300,vrace,Virtual Racing Service,0,0
9306,sphinxql,Sphinx search server (MySQL listener),0,0
9310,sapms,SAP Message Server,0,0
9312,sphinxapi,Sphinx search server,0,0
9318,secure-ts,PKIX TimeStamp over TLS,0,0
9321,guibase,guibase,0,0
9339,gnmi-gnoi,gRPC Network Mgmt/Operations Interface,0,0
9343,mpidcmgr,MpIdcMgr,0,0
9344,mphlpdmc,Mphlpdmc,0,0
9345,rancher,Rancher Agent,0,0
9346,ctechlicensing,C Tech Licensing,0,0
9374,fjdmimgr,fjdmimgr,0,0
9380,boxp,Brivs! Open Extensible Protocol,0,0
9387,d2dconfig,D2D Configuration Service,0,0
9388,d2ddatatrans,D2D Data Transfer Service,0,0
9389,adws,Active Directory Web Services,0,0
9390,otp,OpenVAS Transfer Protocol,0,0
9396,fjinvmgr,fjinvmgr,0,0
9397,mpidcagt,MpIdcAgt,0,0
9400,sec-t4net-srv,Samsung Twain for Network Server,0,0
9401,sec-t4net-clt,Samsung Twain for Network Client,0,0
9402,sec-pc2fax-srv,Samsung PC2FAX for Network Server,0,0
9418,git,git pack transfer service,0,1
9443,tungsten-https,WSO2 Tungsten HTTPS,0,0
9444,wso2esb-console,WSO2 ESB Administration Console HTTPS,0,0
9445,mindarray-ca,MindArray Systems Console Agent,0,0
9450,sntlkeyssrvr,Sentinel Keys Server,0,0
9500,ismserver,ismserver,0,1
9522,reserved,Reserved,0,0
9535,mngsuite,Management Suite Remote Control,0,1
9536,laes-bf,Surveillance buffering function,0,0
9555,trispen-sra,Trispen Secure Remote Access,0,0
9559,p4runtime,P4Runtime gRPC Service,0,0
9592,ldgateway,LANDesk Gateway,0,0
9593,cba8,LANDesk Management Agent (cba8),0,1
9594,msgsys,Message System,0,1
9595,pds,Ping Discovery Service,0,1
9596,mercury-disc,Mercury Discovery,0,0
9597,pd-admin,PD Administration,0,0
9598,vscp,Very Simple Ctrl Protocol,0,0
9599,robix,Robix,0,0
9600,micromuse-ncpw,MICROMUSE-NCPW,0,0
9612,streamcomm-ds,StreamComm User Directory,0,0
9614,iadt-tls,iADT Protocol over TLS,0,0
9616,erunbook_agent,eRunbook Agent,0,0
9617,erunbook_server,eRunbook Server,0,0
9618,condor,Condor Collector Service,0,1
9628,odbcpathway,ODBC Pathway Service,0,0
9629,uniport,UniPort SSO Controller,0,0
9630,peoctlr,Peovica Controller,0,0
9631,peocoll,Peovica Collector,0,0
9632,reserved,Reserved,0,0
9640,pqsflows,ProQueSys Flows Service,0,0
9666,zoomcp,Zoom Control Panel Game Server Management,0,1
9667,xmms2,Cross-platform Music Multiplexing System,0,0
9668,tec5-sdctp,tec5 Spectral Device Control Protocol,0,0
9694,client-wakeup,T-Mobile Client Wakeup Message,0,0
9695,ccnx,Content Centric Networking,0,0
9700,board-roar,Board M.I.T. Service,0,0
9747,l5nas-parchan,L5NAS Parallel Channel,0,0
9750,board-voip,Board M.I.T. Synchronous Collaboration,0,0
9753,rasadv,rasadv,0,0
9762,tungsten-http,WSO2 Tungsten HTTP,0,0
9800,davsrc,WebDav Source Port,0,0
9801,sstp-2,Sakura Script Transfer Protocol-2,0,0
9802,davsrcs,WebDAV Source TLS/SSL,0,0
9875,sapv1,Session Announcement v1,0,0
9876,sd,Session Director,0,1
9877,x510,The X.510 wrapper protocol,0,1
9878,reserved,Reserved,0,1
9888,cyborg-systems,CYBORG Systems,0,0
9889,gt-proxy,Port for Cable network related data proxy or repeater,0,0
9898,monkeycom,MonkeyCom,0,1
9899,reserved,Reserved,0,0
9900,iua,IUA,0,1
9903,reserved,Reserved,0,0
9909,domaintime,domaintime,0,0
9911,sype-transport,SYPECom Transport Protocol,0,0
9925,xybrid-cloud,XYBRID Cloud,0,0
9929,nping-echo,Nping Echo,0,1
9950,apc-9950,APC 9950,0,0
9951,apc-9951,APC 9951,0,0
9952,apc-9952,APC 9952,0,0
9953,acis,9953,0,0
9954,hinp,HaloteC Instrument Network Protocol,0,0
9955,alljoyn-stm,Contact Port for AllJoyn standard messaging,0,0
9956,reserved,Reserved,0,0
9966,odnsp,OKI Data Network Setting Protocol,0,0
9978,xybrid-rt,XYBRID RT Server,0,0
9979,visweather,Valley Information Systems Weather station data,0,0
9981,pumpkindb,Event sourcing database engine with a built-in programming language,0,0
9987,dsm-scm-target,DSM/SCM Target Interface,0,0
9988,nsesrvr,Software Essentials Secure HTTP server,0,0
9990,osm-appsrvr,OSM Applet Server,0,0
9991,osm-oev,OSM Event Server,0,0
9992,palace-1,OnLive-1,0,0
9993,palace-2,OnLive-2,0,0
9994,palace-3,OnLive-3,0,0
9995,palace-4,Palace-4,0,0
9996,palace-5,Palace-5,0,0
9997,palace-6,Palace-6,0,0
9998,distinct32,Distinct32,0,1
9999,distinct,distinct,0,1
10000,ndmp,Network Data Management Protocol,0,1
10001,scp-config,SCP Configuration,0,1
10002,documentum,EMC-Documentum Content Server Product,0,1
10003,documentum_s,EMC-Documentum Content Server Product,0,1
10004,emcrmirccd,EMC Replication Manager Client,0,1
10005,emcrmird,EMC Replication Manager Server,0,0
10006,netapp-sync,Sync replication protocol among different NetApp platforms,0,0
10007,mvs-capacity,MVS Capacity,0,0
10008,octopus,Octopus Multiplexer,0,0
10009,swdtp-sv,Systemwalker Desktop Patrol,0,1
10010,rxapi,ooRexx rxapi services,0,1
10020,abb-hw,Hardware configuration and maintenance,0,0
10023,reserved,Reserved,0,0
10050,zabbix-agent,Zabbix Agent,0,0
10051,zabbix-trapper,Zabbix Trapper,0,0
10055,qptlmd,Quantapoint FLEXlm Licensing Service,0,0
10080,amanda,Amanda,0,0
10081,famdc,FAM Archive Server,0,0
10100,itap-ddtp,VERITAS ITAP DDTP,0,0
10101,ezmeeting-2,eZmeeting,0,0
10102,ezproxy-2,eZproxy,0,0
10103,ezrelay,eZrelay,0,0
10104,swdtp,Systemwalker Desktop Patrol,0,0
10107,bctp-server,"VERITAS BCTP",0,0
10110,nmea-0183,NMEA-0183 Navigational Data,0,0
10111,reserved,Reserved,0,0
10113,netiq-endpoint,NetIQ Endpoint,0,0
10114,netiq-qcheck,NetIQ Qcheck,0,0
10115,netiq-endpt,NetIQ Endpoint,0,0
10116,netiq-voipa,NetIQ VoIP Assessor,0,0
10117,iqrm,NetIQ IQCResource Managament Svc,0,0
10125,cimple,HotLink CIMple REST API,0,0
10128,bmc-perf-sd,BMC-PERFORM-SERVICE DAEMON,0,0
10129,bmc-gms,BMC General Manager Server,0,0
10160,qb-db-server,QB Database Server,0,0
10161,snmptls,SNMP-TLS,0,0
10162,snmptls-trap,SNMP-Trap-TLS,0,0
10200,trisoap,Trigence AE Soap Service,0,0
10201,rsms,Remote Server Management Service,0,0
10252,apollo-relay,Apollo Relay Port,0,0
10253,reserved,Reserved,0,0
10260,axis-wimp-port,Axis WIMP Port,0,0
10261,tile-ml,Tile remote machine learning,0,0
10288,blocks,Blocks,0,0
10321,cosir,Computer Op System Information Report,0,0
10439,reserved,Reserved,0,0
10443,cirrossp,CirrosSP Workstation Communication,0,0
10500,reserved,Reserved,0,0
10540,MOS-lower,MOS Media Object Metadata Port,0,0
10541,MOS-upper,MOS Running Order Port,0,0
10542,MOS-aux,MOS Low Priority Port,0,0
10543,MOS-soap,MOS SOAP Default Port,0,0
10544,MOS-soap-opt,MOS SOAP Optional Port,0,0
10548,serverdocs,Apple Document Sharing Service,0,0
10631,printopia,Printopia Serve,0,0
10800,gap,Gestor de Acaparamiento para Pocket PCs,0,0
10805,lpdg,LUCIA Pareja Data Group,0,0
10809,nbd,Linux Network Block Device,0,0
10810,reserved,Reserved,0,0
10860,helix,Helix Client/Server,0,0
10880,bveapi,BVEssentials HTTP API,0,0
10933,octopustentacle,Listen port used by the Octopus Deploy Tentacle deployment agent,0,0
10990,rmiaux,Auxiliary RMI Port,0,0
11000,irisa,IRISA,0,0
11001,metasys,Metasys,0,0
11095,weave,Nest device-to-device and device-to-service application protocol,0,0
11103,origo-sync,OrigoDB Server Sync Interface,0,0
11104,netapp-icmgmt,NetApp Intercluster Management,0,0
11105,netapp-icdata,NetApp Intercluster Data,0,0
11106,sgi-lk,SGI LK Licensing service,0,0
11108,reserved,Reserved,0,0
11109,sgi-dmfmgr,Data migration facility Manager (DMF) is a browser based interface to DMF,0,0
11110,sgi-soap,Data migration facility (DMF) SOAP is a web server protocol to support remote access to DMF,0,1
11111,vce,Viral Computing Environment (VCE),0,1
11112,dicom,DICOM,0,0
11161,suncacao-snmp,sun cacao snmp access point,0,0
11162,suncacao-jmxmp,sun cacao JMX-remoting access point,0,0
11163,suncacao-rmi,sun cacao rmi registry access point,0,0
11164,suncacao-csa,sun cacao command-streaming access point,0,0
11165,suncacao-websvc,sun cacao web service access point,0,0
11171,reserved,Reserved,0,0
11172,oemcacao-jmxmp,OEM cacao JMX-remoting access point,0,0
11173,t5-straton,Straton Runtime Programing,0,0
11174,oemcacao-rmi,OEM cacao rmi registry access point,0,0
11175,oemcacao-websvc,OEM cacao web service access point,0,0
11201,smsqp,smsqp,0,0
11202,dcsl-backup,DCSL Network Backup Services,0,0
11208,wifree,WiFree Service,0,0
11211,memcache,Memory cache service,0,0
11235,xcompute,numerical systems messaging,0,0
11319,imip,IMIP,0,0
11320,imip-channels,IMIP Channels Port,0,0
11321,arena-server,Arena Server Listen,0,0
11367,atm-uhas,ATM UHAS,0,0
11371,hkp,OpenPGP HTTP Keyserver,0,0
11430,reserved,Reserved,0,0
11489,asgcypresstcps,ASG Cypress Secure Only,0,0
11600,tempest-port,Tempest Protocol Port,0,0
11623,emc-xsw-dconfig,EMC XtremSW distributed config,0,0
11720,h323callsigalt,H.323 Call Control Signalling Alternate,0,0
11723,emc-xsw-dcache,EMC XtremSW distributed cache,0,0
11751,intrepid-ssl,Intrepid SSL,0,0
11796,lanschool,LanSchool,0,0
11876,xoraya,X2E Xoraya Multichannel protocol,0,0
11877,reserved,Reserved,0,0
11967,sysinfo-sp,SysInfo Service Protocol,0,1
11971,tibsd,TiBS Service,0,0
12000,entextxid,IBM Enterprise Extender SNA XID Exchange,0,1
12001,entextnetwk,IBM Enterprise Extender SNA COS Network Priority,0,0
12002,entexthigh,IBM Enterprise Extender SNA COS High Priority,0,0
12003,entextmed,IBM Enterprise Extender SNA COS Medium Priority,0,0
12004,entextlow,IBM Enterprise Extender SNA COS Low Priority,0,0
12005,dbisamserver1,DBISAM Database Server - Regular,0,0
12006,dbisamserver2,DBISAM Database Server - Admin,0,0
12007,accuracer,Accuracer Database System Server,0,0
12008,accuracer-dbms,Accuracer Database System Admin,0,0
12009,reserved,Reserved,0,0
12010,edbsrvr,ElevateDB Server,0,0
12012,vipera,Vipera Messaging Service,0,0
12013,vipera-ssl,Vipera Messaging Service over SSL Communication,0,0
12109,rets-ssl,RETS over SSL,0,0
12121,nupaper-ss,NuPaper Session Service,0,0
12168,cawas,CA Web Access Service,0,0
12172,hivep,HiveP,0,0
12300,linogridengine,LinoGrid Engine,0,0
12302,rads,"Remote Administration Daemon (RAD) is a system service that offers secure",0,0
12321,warehouse-sss,Warehouse Monitoring Syst SSS,0,0
12322,warehouse,Warehouse Monitoring Syst,0,0
12345,italk,Italk Chat System,0,1
12753,tsaf,tsaf port,0,0
12865,netperf,control port for the netperf benchmark,0,0
13160,i-zipqd,I-ZIPQD,0,0
13216,bcslogc,Black Crow Software application logging,0,0
13217,rs-pias,R&S Proxy Installation Assistant Service,0,0
13218,emc-vcas-tcp,EMC Virtual CAS Service,0,0
13223,powwow-client,PowWow Client,0,0
13224,powwow-server,PowWow Server,0,0
13400,doip-data,DoIP Data,0,0
13720,bprd,BPRD Protocol (VERITAS NetBackup),0,0
13721,bpdbm,BPDBM Protocol (VERITAS NetBackup),0,0
13722,bpjava-msvc,BP Java MSVC Protocol,0,1
13724,vnetd,Veritas Network Utility,0,0
13782,bpcd,VERITAS NetBackup,0,1
13783,vopied,VOPIED Protocol,0,1
13785,nbdb,NetBackup Database,0,0
13786,nomdb,Veritas-nomdb,0,0
13818,dsmcc-config,DSMCC Config,0,0
13819,dsmcc-session,DSMCC Session Messages,0,0
13820,dsmcc-passthru,DSMCC Pass-Thru Messages,0,0
13821,dsmcc-download,DSMCC Download Protocol,0,0
13822,dsmcc-ccp,DSMCC Channel Change Protocol,0,0
13823,bmdss,Blackmagic Design Streaming Server,0,0
13894,ucontrol,Ultimate Control communication protocol,0,0
13929,dta-systems,D-TA SYSTEMS,0,0
13930,medevolve,MedEvolve Port Requester,0,0
14000,scotty-ft,SCOTTY High-Speed Filetransfer,0,1
14001,sua,SUA,0,0
14002,reserved,Reserved,0,0
14033,sage-best-com1,sage Best! Config Server 1,0,0
14034,sage-best-com2,sage Best! Config Server 2,0,0
14141,vcs-app,VCS Application,0,0
14142,icpp,IceWall Cert Protocol,0,0
14143,icpps,IceWall Cert Protocol over TLS,0,0
14145,gcm-app,GCM Application,0,0
14149,vrts-tdd,Veritas Traffic Director,0,0
14150,vcscmd,Veritas Cluster Server Command Server,0,0
14154,vad,Veritas Application Director,0,0
14250,cps,Fencing Server,0,0
14414,ca-web-update,CA eTrust Web Update Service,0,0
14500,xpra,xpra network protocol,0,0
14936,hde-lcesrvr-1,hde-lcesrvr-1,0,0
14937,hde-lcesrvr-2,hde-lcesrvr-2,0,0
15000,hydap,Hypack Data Aquisition,0,1
15002,onep-tls,Open Network Environment TLS,0,1
15118,reserved,Reserved,0,0
15345,xpilot,XPilot Contact Port,0,0
15363,3link,3Link Negotiation,0,0
15555,cisco-snat,Cisco Stateful NAT,0,0
15660,bex-xr,Backup Express Restore Server,0,1
15740,ptp,Picture Transfer Protocol,0,0
15998,reserved,Reserved,0,0
15999,programmar,ProGrammar Enterprise,0,0
16000,fmsas,Administration Server Access,0,1
16001,fmsascon,Administration Server Connector,0,1
16002,gsms,GoodSync Mediation Service,0,0
16003,reserved,Reserved,0,0
16020,jwpc,Filemaker Java Web Publishing Core,0,0
16021,jwpc-bin,Filemaker Java Web Publishing Core Binary,0,0
16161,sun-sea-port,Solaris SEA Port,0,0
16162,solaris-audit,Solaris Audit - secure remote audit log,0,0
16309,etb4j,etb4j,0,0
16310,pduncs,"Policy Distribute",0,0
16311,pdefmns,Policy definition and update management,0,0
16360,netserialext1,Network Serial Extension Ports One,0,0
16361,netserialext2,Network Serial Extension Ports Two,0,0
16367,netserialext3,Network Serial Extension Ports Three,0,0
16368,netserialext4,Network Serial Extension Ports Four,0,0
16384,connected,Connected Corp,0,0
16385,rdgs,Reliable Datagram Sockets,0,0
16619,xoms,X509 Objects Management Service,0,0
16665,axon-tunnel,Reliable multipath data transport for high latencies,0,0
16666,reserved,Reserved,0,0
16789,cadsisvr,This server provides callable services to mainframe External Security Managers from any TCP/IP platform,0,0
16900,newbay-snc-mc,Newbay Mobile Client Update Service,0,0
16950,sgcip,Simple Generic Client Interface Protocol,0,0
16991,intel-rci-mp,INTEL-RCI-MP,0,0
16992,amt-soap-http,Intel(R) AMT SOAP/HTTP,0,1
16993,amt-soap-https,Intel(R) AMT SOAP/HTTPS,0,1
16994,amt-redir-tcp,Intel(R) AMT Redirection/TCP,0,0
16995,amt-redir-tls,Intel(R) AMT Redirection/TLS,0,0
17007,isode-dua,,0,0
17184,vestasdlp,Vestas Data Layer Protocol,0,0
17185,soundsvirtual,Sounds Virtual,0,0
17219,chipper,Chipper,0,0
17220,avtp,IEEE 1722 Transport Protocol for Time Sensitive Applications,0,0
17221,avdecc,"IEEE 1722.1 AVB Discovery",0,0
17222,reserved,Reserved,0,0
17223,isa100-gci,ISA100 GCI is a service utilizing a common interface between an ISA100 Wireless gateway and a client application,0,0
17224,reserved,Reserved,0,0
17225,trdp-md,Train Realtime Data Protocol (TRDP) Message Data,0,0
17234,integrius-stp,Integrius Secure Tunnel Protocol,0,0
17235,ssh-mgmt,SSH Tectia Manager,0,0
17500,db-lsp,Dropbox LanSync Protocol,0,0
17555,ailith,Ailith management of routers,0,0
17729,ea,Eclipse Aviation,0,0
17754,zep,Encap. ZigBee Packets,0,0
17755,zigbee-ip,ZigBee IP Transport Service,0,0
17756,zigbee-ips,ZigBee IP Transport Secure Service,0,0
17777,sw-orion,SolarWinds Orion,0,0
18000,biimenu,"Beckman Instruments",0,0
18104,radpdf,RAD PDF Service,0,0
18136,racf,z/OS Resource Access Control Facility,0,0
18181,opsec-cvp,OPSEC CVP,0,0
18182,opsec-ufp,OPSEC UFP,0,0
18183,opsec-sam,OPSEC SAM,0,0
18184,opsec-lea,OPSEC LEA,0,0
18185,opsec-omi,OPSEC OMI,0,0
18186,ohsc,Occupational Health SC,0,0
18187,opsec-ela,OPSEC ELA,0,0
18241,checkpoint-rtm,Check Point RTM,0,0
18242,iclid,Checkpoint router monitoring,0,0
18243,clusterxl,Checkpoint router state backup,0,0
18262,gv-pf,GV NetConfig Service,0,0
18463,ac-cluster,AC Cluster,0,0
18516,reserved,Reserved,0,0
18634,rds-ib,Reliable Datagram Service,0,0
18635,rds-ip,Reliable Datagram Service over IP,0,0
18668,vdmmesh,Manufacturing Execution Systems Mesh Communication,0,0
18769,ique,IQue Protocol,0,0
18881,infotos,Infotos,0,0
18888,apc-necmp,APCNECMP,0,0
19000,igrid,iGrid Server,0,0
19007,scintilla,Scintilla protocol for device services,0,0
19020,j-link,J-Link TCP/IP Protocol,0,0
19191,opsec-uaa,OPSEC UAA,0,0
19194,ua-secureagent,UserAuthority SecureAgent,0,0
19220,cora,Client Connection Management and Data Exchange Service,0,0
